# 刀具直径(mm): 10.0
# 刀具材料: 硬质合金铝用铣刀
# 毛坯材料: AL6061
ap		 ae		 F		 N		 X		 Y		 Z		 s(行程)		 t(时间)		 dMRV		 MRR		 S(转速)		 K(扭矩系数)		 T(扭矩)		 P(功率)
0.750005		4		4000.0		N0082.8		-12.2630		-26.4920		-0.7500		0.880850		0.013213		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.9		-12.8580		-27.1420		-0.7500		0.881207		0.013218		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.10		-13.5080		-27.7370		-0.7500		0.881207		0.013218		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.11		-14.2070		-28.2730		-0.7500		0.880850		0.013213		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.12		-14.9500		-28.7470		-0.7500		0.881320		0.013220		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.13		-15.7320		-29.1540		-0.7500		0.881574		0.013224		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.14		-16.5460		-29.4910		-0.7500		0.881002		0.013215		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.15		-17.3860		-29.7560		-0.7500		0.880809		0.013212		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.16		-18.2460		-29.9470		-0.7500		0.880955		0.013214		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.17		-19.1200		-30.0620		-0.7500		0.881533		0.013223		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0082.18		-20.0000		-30.1000		-0.7500		0.880820		0.013212		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.1		-20.8800		-30.0620		-0.7500		0.880820		0.013212		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.2		-21.7540		-29.9470		-0.7500		0.881533		0.013223		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.3		-22.6140		-29.7560		-0.7500		0.880955		0.013214		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.4		-23.4540		-29.4910		-0.7500		0.880809		0.013212		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.5		-24.2680		-29.1540		-0.7500		0.881002		0.013215		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.6		-25.0500		-28.7470		-0.7500		0.881574		0.013224		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.7		-25.7930		-28.2730		-0.7500		0.881320		0.013220		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.8		-26.4920		-27.7370		-0.7500		0.880850		0.013213		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.9		-27.1420		-27.1420		-0.7500		0.881207		0.013218		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.10		-27.7370		-26.4920		-0.7500		0.881207		0.013218		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.11		-28.2730		-25.7930		-0.7500		0.880850		0.013213		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.12		-28.7470		-25.0500		-0.7500		0.881320		0.013220		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.13		-29.1540		-24.2680		-0.7500		0.881574		0.013224		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.14		-29.4910		-23.4540		-0.7500		0.881002		0.013215		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.15		-29.7560		-22.6140		-0.7500		0.880809		0.013212		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.16		-29.9470		-21.7540		-0.7500		0.880955		0.013214		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
0.750005		4		4000.0		N0084.17		-30.0620		-20.8800		-0.7500		0.881533		0.013223		3.000020		200.001333		6000.0		1.000000		200.001333		125664.543902
