# 刀具直径(mm): 10.0
# 刀具材料: 硬质合金铝用铣刀
# 毛坯材料: AL6061
ap		 ae		 F		 N		 X		 Y		 Z		 s(行程)		 t(时间)		 dMRV		 MRR		 S(转速)		 K(扭矩系数)		 T(扭矩)		 P(功率)
1		4.35492		6500.0		N1990.7		-7.6390		-10.6180		-10.0000		1.213525		0.011202		4.354920		471.783000		6000.0		1.000000		471.783000		296430.001378
1		4.38166		6500.0		N1990.8		-8.5930		-9.8680		-10.0000		1.213514		0.011202		4.381660		474.679833		6000.0		1.000000		474.679833		298250.135441
1		4.0013		6500.0		N1990.9		-9.4730		-9.0330		-10.0000		1.213106		0.011198		4.001300		433.474167		6000.0		1.000000		433.474167		272359.851504
1		4.11762		6500.0		N1990.10		-10.2720		-8.1210		-10.0000		1.212495		0.011192		4.117620		446.075500		6000.0		1.000000		446.075500		280277.502749
1		4.44788		6500.0		N2000.1		-10.9640		-7.1330		-10.0000		1.206237		0.011134		4.447880		481.853667		6000.0		1.000000		481.853667		302757.587861
1		4.27344		6500.0		N2000.2		-11.5640		-6.0880		-10.0000		1.205000		0.011123		4.273440		462.956000		6000.0		1.000000		462.956000		290883.833707
1		4.13463		6500.0		N2000.3		-12.0670		-4.9920		-10.0000		1.205913		0.011132		4.134630		447.918250		6000.0		1.000000		447.918250		281435.336722
1		4.39809		6500.0		N2000.4		-12.4670		-3.8540		-10.0000		1.206252		0.011135		4.398090		476.459750		6000.0		1.000000		476.459750		299368.490066
1		4.35414		6500.0		N2000.5		-12.7630		-2.6860		-10.0000		1.204923		0.011122		4.354140		471.698500		6000.0		1.000000		471.698500		296376.908462
1		4.25786		6500.0		N2000.6		-12.9510		-1.4950		-10.0000		1.205747		0.011130		4.257860		461.268167		6000.0		1.000000		461.268167		289823.336747
1		4.09268		6500.0		N2000.7		-13.0300		-0.2920		-10.0000		1.205591		0.011129		4.092680		443.373667		6000.0		1.000000		443.373667		278579.890799
1		4.02205		6500.0		N2000.8		-12.9990		0.9140		-10.0000		1.206398		0.011136		4.022050		435.722083		6000.0		1.000000		435.722083		273772.259201
1		4.02868		6500.0		N2000.9		-12.8590		2.1110		-10.0000		1.205159		0.011125		4.028680		436.440333		6000.0		1.000000		436.440333		274223.548986
1		4.3401		6500.0		N2000.10		-12.6110		3.2910		-10.0000		1.205779		0.011130		4.340100		470.177500		6000.0		1.000000		470.177500		295421.235977
1		4.30218		6500.0		N2000.11		-12.2560		4.4430		-10.0000		1.205458		0.011127		4.302180		466.069500		6000.0		1.000000		466.069500		292840.103452
1		4.43129		6500.0		N2000.12		-11.7990		5.5590		-10.0000		1.205946		0.011132		4.431290		480.056417		6000.0		1.000000		480.056417		301628.342382
1		4.37211		6500.0		N2000.13		-11.2410		6.6280		-10.0000		1.205871		0.011131		4.372110		473.645250		6000.0		1.000000		473.645250		297600.087562
1		4.38032		6500.0		N2000.14		-10.5890		7.6420		-10.0000		1.205529		0.011128		4.380320		474.534667		6000.0		1.000000		474.534667		298158.924535
1		4.18695		6500.0		N2000.15		-9.8480		8.5920		-10.0000		1.204816		0.011121		4.186950		453.586250		6000.0		1.000000		453.586250		284996.646154
1		4.17204		6500.0		N2000.16		-9.0230		9.4720		-10.0000		1.206244		0.011135		4.172040		451.971000		6000.0		1.000000		451.971000		283981.754647
1		4.28978		6500.0		N2000.17		-8.1210		10.2720		-10.0000		1.205655		0.011129		4.289780		464.726167		6000.0		1.000000		464.726167		291996.062226
1		4.32209		6500.0		N2010.1		-7.1700		10.9390		-10.0000		1.161589		0.010722		4.322090		468.226417		6000.0		1.000000		468.226417		294195.334163
1		4.41528		6500.0		N2010.2		-6.1650		11.5200		-10.0000		1.160856		0.010716		4.415280		478.322000		6000.0		1.000000		478.322000		300538.576250
1		4.38575		6500.0		N2010.3		-5.1130		12.0110		-10.0000		1.160941		0.010716		4.385750		475.122917		6000.0		1.000000		475.122917		298528.532910
1		4.33054		6500.0		N2010.4		-4.0220		12.4080		-10.0000		1.160987		0.010717		4.330540		469.141833		6000.0		1.000000		469.141833		294770.507418
1		4.40463		6500.0		N2010.5		-2.9000		12.7080		-10.0000		1.161415		0.010721		4.404630		477.168250		6000.0		1.000000		477.168250		299813.653745
1		4.11807		6500.0		N2010.6		-1.7570		12.9100		-10.0000		1.160712		0.010714		4.118070		446.124250		6000.0		1.000000		446.124250		280308.133278
1		4.10582		6500.0		N2010.7		-0.6000		13.0110		-10.0000		1.161400		0.010721		4.105820		444.797167		6000.0		1.000000		444.797167		279474.302228
1		3.90362		6500.0		N2010.8		0.5610		13.0100		-10.0000		1.161000		0.010717		3.903620		422.892167		6000.0		1.000000		422.892167		265710.984812
1		3.90224		6500.0		N2010.9		1.7180		12.9080		-10.0000		1.161487		0.010721		3.902240		422.742667		6000.0		1.000000		422.742667		265617.051192
1		4.14097		6500.0		N2010.10		2.8610		12.7050		-10.0000		1.160887		0.010716		4.140970		448.605083		6000.0		1.000000		448.605083		281866.886833
1		4.27822		6500.0		N2010.11		3.9830		12.4030		-10.0000		1.161933		0.010726		4.278220		463.473833		6000.0		1.000000		463.473833		291209.197986
1		4.28546		6500.0		N2010.12		5.0730		12.0050		-10.0000		1.160390		0.010711		4.285460		464.258167		6000.0		1.000000		464.258167		291702.009154
1		4.24259		6500.0		N2010.13		6.1250		11.5130		-10.0000		1.161365		0.010720		4.242590		459.613917		6000.0		1.000000		459.613917		288783.940818
1		4.22504		6500.0		N2010.14		7.1300		10.9300		-10.0000		1.161858		0.010725		4.225040		457.712667		6000.0		1.000000		457.712667		287589.350211
1		4.23133		6500.0		N2010.15		8.0800		10.2630		-10.0000		1.160771		0.010715		4.231330		458.394083		6000.0		1.000000		458.394083		288017.496930
1		4.0825		6500.0		N2010.16		8.9680		9.5150		-10.0000		1.161055		0.010717		4.082500		442.270833		6000.0		1.000000		442.270833		277886.960179
1		4.04032		6500.0		N2010.17		9.7870		8.6920		-10.0000		1.161073		0.010718		4.040320		437.701333		6000.0		1.000000		437.701333		275015.858653
1		4.35223		6500.0		N2020.1		10.5290		7.7680		-10.0000		1.185049		0.010939		4.352230		471.491583		6000.0		1.000000		471.491583		296246.898886
1		4.32894		6500.0		N2020.2		11.1860		6.7810		-10.0000		1.185672		0.010945		4.328940		468.968500		6000.0		1.000000		468.968500		294661.598873
1		4.22131		6500.0		N2020.3		11.7500		5.7390		-10.0000		1.184846		0.010937		4.221310		457.308583		6000.0		1.000000		457.308583		287335.457165
1		4.13525		6500.0		N2020.4		12.2170		4.6500		-10.0000		1.184909		0.010938		4.135250		447.985417		6000.0		1.000000		447.985417		281477.538783
1		4.39148		6500.0		N2020.5		12.5840		3.5230		-10.0000		1.185250		0.010941		4.391480		475.743667		6000.0		1.000000		475.743667		298918.561638
1		4.41235		6500.0		N2020.6		12.8480		2.3670		-10.0000		1.185762		0.010945		4.412350		478.004583		6000.0		1.000000		478.004583		300339.137476
1		4.17969		6500.0		N2020.7		13.0060		1.1930		-10.0000		1.184584		0.010935		4.179690		452.799750		6000.0		1.000000		452.799750		284502.473629
1		4.14447		6500.0		N2020.8		13.0570		0.0090		-10.0000		1.185098		0.010939		4.144470		448.984250		6000.0		1.000000		448.984250		282105.124276
1		4.06573		6500.0		N2020.9		13.0010		-1.1750		-10.0000		1.185324		0.010941		4.065730		440.454083		6000.0		1.000000		440.454083		276745.462489
1		4.18465		6500.0		N2020.10		12.8380		-2.3490		-10.0000		1.185262		0.010941		4.184650		453.337083		6000.0		1.000000		453.337083		284840.090120
1		4.23541		6500.0		N2020.11		12.5690		-3.5030		-10.0000		1.184938		0.010938		4.235410		458.836083		6000.0		1.000000		458.836083		288295.213720
1		4.25754		6500.0		N2020.12		12.1980		-4.6290		-10.0000		1.185545		0.010943		4.257540		461.233500		6000.0		1.000000		461.233500		289801.555038
1		4.30696		6500.0		N2020.13		11.7250		-5.7160		-10.0000		1.185453		0.010943		4.306960		466.587333		6000.0		1.000000		466.587333		293165.467732
1		4.2876		6500.0		N2020.14		11.1570		-6.7560		-10.0000		1.185000		0.010938		4.287600		464.490000		6000.0		1.000000		464.490000		291847.674333
1		4.25372		6500.0		N2020.15		10.4970		-7.7400		-10.0000		1.184844		0.010937		4.253720		460.819667		6000.0		1.000000		460.819667		289541.535886
1		4.3776		6500.0		N2020.16		9.7500		-8.6610		-10.0000		1.185854		0.010946		4.377600		474.240000		6000.0		1.000000		474.240000		297973.780008
1		4.01557		6500.0		N2020.17		8.9240		-9.5100		-10.0000		1.184516		0.010934		4.015570		435.020083		6000.0		1.000000		435.020083		273331.179593
1		4.10095		6500.0		N2020.18		8.0240		-10.2810		-10.0000		1.185091		0.010939		4.100950		444.269583		6000.0		1.000000		444.269583		279142.811843
1		4.22907		6500.0		N2020.19		7.0580		-10.9670		-10.0000		1.184800		0.010937		4.229070		458.149250		6000.0		1.000000		458.149250		287863.663610
1		0.951454		6500.0		N2020.20		6.0330		-11.5640		-10.0000		1.186185		0.010949		0.951454		103.074183		6000.0		1.000000		103.074183		64763.419427
1		0.580201		6500.0		N2020.21		4.9590		-12.0650		-10.0000		1.185106		0.010939		0.580201		62.855108		6000.0		1.000000		62.855108		39493.029316
1		0.180468		6500.0		N2020.22		3.8440		-12.4670		-10.0000		1.185255		0.010941		0.180468		19.550700		6000.0		1.000000		19.550700		12284.067099
1		0		6500.0		N2020.23		2.6980		-12.7660		-10.0000		1.184364		0.010933		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0.999996		0		6500.0		N2020.24		1.5290		-12.9610		-10.0000		1.185152		0.010940		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		6500.0		N2020.25		0.3470		-13.0490		-10.0000		1.185271		0.010941		0.000000		0.000000		6000.0		1.000000		0.000000		0.000000
0		0		5000.0		N2030		0.4628		-17.0471		-10.0000		3.999777		0.049997		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2040		0.4628		-17.0471		-7.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2050		0.4628		-17.0471		4.0000		11.000000		0.183333		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2060		-32.6681		-48.2000		4.0000		45.477024		0.568463		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2070		-32.6681		-48.2000		-8.0000		12.000000		0.200000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
2		7.2		6500.0		N2080		-32.6681		-48.2000		-11.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.92662		6500.0		N2090		-37.4662		-44.1890		-11.0000		6.253790		0.078172		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.87427		6500.0		N2100		-39.0506		-42.8155		-11.0000		2.096861		0.026211		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.98014		6500.0		N2110.1		-44.1900		-37.4320		-11.0000		7.442816		0.068703		7.980140		864.515167		6000.0		1.000000		864.515167		543190.899303
2		7.96431		5000.0		N2120		-48.2000		-32.6530		-11.0000		6.238505		0.077981		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2130		-48.2000		-32.6530		-8.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2140		-48.2000		-32.6530		4.0000		12.000000		0.200000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2150		-25.0317		-48.2000		4.0000		27.901243		0.348766		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2160		-25.0317		-48.2000		-8.0000		12.000000		0.200000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
6		7.2		6500.0		N2170		-25.0317		-48.2000		-11.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.97216		6500.0		N2180		-30.8449		-44.2000		-11.0000		7.056436		0.088205		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		4.01299		6500.0		N2190.1		-36.3580		-39.8570		-11.0000		7.018256		0.064784		4.012990		434.740583		6000.0		1.000000		434.740583		273155.564563
1		3.71		6500.0		N2200.1		-40.5290		-35.5600		-11.0000		5.988443		0.055278		3.710000		401.916667		6000.0		1.000000		401.916667		252531.689471
1		5.21476		6500.0		N2200.2		-44.2000		-30.8280		-11.0000		5.988995		0.055283		5.214760		564.932333		6000.0		1.000000		564.932333		354957.453635
6		7.97532		5000.0		N2210		-48.2000		-25.0368		-11.0000		7.038323		0.087979		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2220		-48.2000		-25.0368		-8.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2230		-48.2000		-25.0368		4.0000		12.000000		0.200000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2240		-12.1688		-48.2000		4.0000		42.834346		0.535429		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2250		-12.1688		-48.2000		-8.0000		12.000000		0.200000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
11		7.5		6500.0		N2260		-12.1688		-48.2000		-11.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
4		7.99046		6500.0		N2270		-20.7916		-44.2000		-11.0000		9.505403		0.118818		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		5.14054		6500.0		N2280.1		-25.1170		-41.9270		-11.0000		4.886268		0.045104		5.140540		556.891833		6000.0		1.000000		556.891833		349905.458489
1		4.85094		6500.0		N2280.2		-29.1980		-39.2380		-11.0000		4.887257		0.045113		4.850940		525.518500		6000.0		1.000000		525.518500		330193.011785
1		4.91435		6500.0		N2280.3		-32.9930		-36.1590		-11.0000		4.886949		0.045110		4.914350		532.387917		6000.0		1.000000		532.387917		334509.193572
1		4.74956		6500.0		N2290.1		-36.3430		-32.7490		-11.0000		4.780230		0.044125		4.749560		514.535667		6000.0		1.000000		514.535667		323292.294082
1		4.91081		6500.0		N2290.2		-39.3460		-29.0280		-11.0000		4.781616		0.044138		4.910810		532.004417		6000.0		1.000000		532.004417		334268.233415
1		5.12551		6500.0		N2290.3		-41.9730		-25.0340		-11.0000		4.780498		0.044128		5.125510		555.263583		6000.0		1.000000		555.263583		348882.398841
1		7.43282		6500.0		N2290.4		-44.2000		-20.8040		-11.0000		4.780421		0.044127		7.432820		805.222167		6000.0		1.000000		805.222167		505936.008662
10		7.96482		5000.0		N2300		-48.2000		-12.2157		-11.0000		9.474117		0.118426		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2310		-48.2000		-12.2157		-8.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2320		-48.2000		-12.2157		4.0000		12.000000		0.200000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2330		-0.5074		-47.0417		4.0000		59.054503		0.738181		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2340		-0.5074		-47.0417		-8.0000		12.000000		0.200000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.2		6500.0		N2350		-0.5074		-47.0417		-11.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
2		7.89346		6500.0		N2360		0.9208		-43.9601		-11.0000		3.396471		0.042456		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
2		7.60671		6500.0		N2370		-3.0696		-43.6829		-11.0000		4.000016		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
2		7.92156		6500.0		N2380.1		-7.2340		-43.1950		-11.0000		4.192884		0.038704		15.843120		1716.338000		6000.0		1.000000		1716.338000		1078406.970375
1		5.78227		6500.0		N2380.2		-11.3340		-42.3170		-11.0000		4.192956		0.038704		5.782270		626.412583		6000.0		1.000000		626.412583		393586.633983
1		5.06024		6500.0		N2380.3		-15.3330		-41.0570		-11.0000		4.192803		0.038703		5.060240		548.192667		6000.0		1.000000		548.192667		344439.610870
1		4.93146		6500.0		N2380.4		-19.1960		-39.4250		-11.0000		4.193590		0.038710		4.931460		534.241500		6000.0		1.000000		534.241500		335673.834329
1		4.89889		6500.0		N2380.5		-22.8870		-37.4360		-11.0000		4.192804		0.038703		4.898890		530.713083		6000.0		1.000000		530.713083		333456.864753
1		4.74616		6500.0		N2380.6		-26.3750		-35.1080		-11.0000		4.193534		0.038710		4.746160		514.167333		6000.0		1.000000		514.167333		323060.863423
1		4.7616		6500.0		N2380.7		-29.6270		-32.4610		-11.0000		4.193103		0.038706		4.761600		515.840000		6000.0		1.000000		515.840000		324111.830886
1		4.70678		6500.0		N2390.1		-32.6150		-29.4160		-11.0000		4.266166		0.039380		4.706780		509.901167		6000.0		1.000000		509.901167		320380.351851
1		4.87406		6500.0		N2390.2		-35.2950		-26.0970		-11.0000		4.265930		0.039378		4.874060		528.023167		6000.0		1.000000		528.023167		331766.740265
1		4.85097		6500.0		N2390.3		-37.6420		-22.5350		-11.0000		4.265707		0.039376		4.850970		525.521750		6000.0		1.000000		525.521750		330195.053820
1		4.94476		6500.0		N2390.4		-39.6350		-18.7630		-11.0000		4.266150		0.039380		4.944760		535.682333		6000.0		1.000000		535.682333		336579.136612
1		5.2236		6500.0		N2390.5		-41.2540		-14.8170		-11.0000		4.265217		0.039371		5.223600		565.890000		6000.0		1.000000		565.890000		355559.173348
1		6.48956		6500.0		N2390.6		-42.4840		-10.7320		-11.0000		4.266160		0.039380		6.489560		703.035667		6000.0		1.000000		703.035667		441730.337122
2		7.89249		6500.0		N2390.7		-43.3150		-6.5480		-11.0000		4.265726		0.039376		15.784980		1710.039500		6000.0		1.000000		1710.039500		1074449.506110
2		7.9411		6500.0		N2390.8		-43.7380		-2.3030		-11.0000		4.266023		0.039379		15.882200		1720.571667		6000.0		1.000000		1720.571667		1081067.061595
1		7.85827		5000.0		N2400		-43.9425		1.6920		-11.0000		4.000231		0.050003		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.19484		5000.0		N2410		-47.0920		0.5972		-11.0000		3.334357		0.041679		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2420		-47.0920		0.5972		-8.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2430		-47.0920		0.5972		4.0000		12.000000		0.200000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2440		-48.2000		32.8062		4.0000		32.228052		0.402851		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2450		-48.2000		32.8062		-8.0000		12.000000		0.200000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
2		7.2		6500.0		N2460		-48.2000		32.8062		-11.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.96367		6500.0		N2470		-44.1832		37.5559		-11.0000		6.220477		0.077756		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		7.64213		6500.0		N2480.1		-37.5480		44.1870		-11.0000		9.380691		0.086591		7.642130		827.897417		6000.0		1.000000		827.897417		520183.288425
2		7.96545		5000.0		N2490		-32.7980		48.2000		-11.0000		6.218253		0.077728		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2500		-32.7980		48.2000		-8.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2510		-32.7980		48.2000		4.0000		12.000000		0.200000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2520		-48.2000		25.1786		4.0000		27.698492		0.346231		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
0		0		5000.0		N2530		-48.2000		25.1786		-8.0000		12.000000		0.200000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
11		7.2		6500.0		N2540		-48.2000		25.1786		-11.0000		3.000000		0.050000		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
3		7.9695		6500.0		N2550		-44.2000		30.9625		-11.0000		7.032318		0.087904		0.000000		0.000000		6000.0		0.000000		0.000000		0.000000
1		3.92768		6500.0		N2560.1		-41.3520		34.7080		-11.0000		4.705303		0.043434		3.927680		425.498667		6000.0		1.000000		425.498667		267348.697062
1		3.68155		6500.0		N2560.2		-38.1770		38.1810		-11.0000		4.705566		0.043436		3.681550		398.834583		6000.0		1.000000		398.834583		250595.159400
